permit_id,application_number,service_id,region_id,request_date,completion_date,processing_days,status,channel
1577,PERM-2025-01577,S1,R5,2025-05-16,2025-05-19,3,Completed,Online Portal
1578,PERM-2025-01578,S2,R1,2025-08-25,2025-08-27,2,Completed,Online Portal
1579,PERM-2025-01579,S2,R2,2025-08-31,2025-09-02,2,Completed,Mobile App
1580,PERM-2025-01580,S4,R1,2025-04-21,,17,Under Review,Service Center
1581,PERM-2025-01581,S3,R2,2025-08-19,2025-08-21,2,Completed,Online Portal
1582,PERM-2025-01582,S2,R3,2025-07-30,2025-07-31,1,Completed,Mobile App
1583,PERM-2025-01583,S5,R4,2025-10-23,2025-11-03,11,Completed,Mobile App
1584,PERM-2023-01584,S2,R1,2023-03-26,2023-03-29,3,Completed,Online Portal
1585,PERM-2023-01585,S1,R2,2023-11-24,2023-11-25,1,Completed,Mobile App
1586,PERM-2025-01586,S1,R1,2025-03-26,2025-04-12,17,Rejected,Service Center
1587,PERM-2024-01587,S2,R5,2024-03-29,2024-03-31,2,Completed,Online Portal
1588,PERM-2024-01588,S1,R1,2024-09-20,2024-09-21,1,Completed,Mobile App
1589,PERM-2024-01589,S5,R2,2024-10-26,2024-11-05,10,Completed,Mobile App
1590,PERM-2023-01590,S3,R2,2023-01-12,2023-01-14,2,Completed,Online Portal
1591,PERM-2023-01591,S1,R2,2023-10-31,2023-11-03,3,Completed,Online Portal
1592,PERM-2025-01592,S2,R1,2025-09-01,2025-09-19,18,Rejected,Kiosk
1593,PERM-2025-01593,S2,R4,2025-02-21,2025-02-24,3,Completed,Online Portal
1594,PERM-2023-01594,S5,R1,2023-02-12,2023-02-22,10,Completed,Online Portal
1595,PERM-2025-01595,S4,R2,2025-08-01,2025-08-04,3,Completed,Online Portal
1596,PERM-2023-01596,S2,R1,2023-12-09,2023-12-11,2,Completed,Mobile App
1597,PERM-2024-01597,S3,R1,2024-05-12,2024-05-14,2,Completed,Mobile App
1598,PERM-2023-01598,S2,R1,2023-12-30,2023-12-31,1,Completed,Mobile App
1599,PERM-2025-01599,S2,R1,2025-06-09,2025-06-10,1,Completed,Online Portal
1600,PERM-2024-01600,S1,R1,2024-03-02,2024-03-20,18,Completed,Service Center
1601,PERM-2025-01601,S1,R1,2025-10-01,2025-10-04,3,Completed,Online Portal
1602,PERM-2023-01602,S2,R1,2023-01-21,2023-01-22,1,Completed,Online Portal
1603,PERM-2024-01603,S1,R2,2024-02-11,2024-02-12,1,Completed,Online Portal
1604,PERM-2024-01604,S1,R3,2024-09-10,2024-09-13,3,Completed,Online Portal
1605,PERM-2025-01605,S2,R1,2025-10-11,2025-11-04,24,Completed,Service Center
1606,PERM-2023-01606,S1,R1,2023-12-02,,24,Under Review,Service Center
1607,PERM-2024-01607,S2,R1,2024-02-03,2024-02-06,3,Completed,Online Portal
1608,PERM-2025-01608,S2,R1,2025-03-03,2025-03-18,15,Completed,Service Center
1609,PERM-2024-01609,S5,R2,2024-12-15,2024-12-26,11,Completed,Mobile App
1610,PERM-2023-01610,S2,R2,2023-02-20,2023-03-09,17,Rejected,Service Center
1611,PERM-2023-01611,S1,R1,2023-11-20,2023-11-22,2,Completed,Online Portal
1612,PERM-2025-01612,S2,R1,2025-02-27,2025-02-28,1,Completed,Mobile App
1613,PERM-2023-01613,S3,R1,2023-05-21,2023-05-22,1,Completed,Online Portal
1614,PERM-2024-01614,S5,R3,2024-04-14,2024-05-11,27,Completed,Service Center
1615,PERM-2025-01615,S2,R5,2025-02-25,,3,Under Review,Online Portal
1616,PERM-2025-01616,S2,R1,2025-08-21,2025-08-24,3,Completed,Mobile App
1617,PERM-2025-01617,S4,R1,2025-10-04,2025-10-07,3,Completed,Online Portal
1618,PERM-2024-01618,S1,R3,2024-01-08,2024-01-10,2,Completed,Online Portal
1619,PERM-2024-01619,S2,R4,2024-05-08,2024-05-09,1,Completed,Mobile App
1620,PERM-2025-01620,S2,R1,2025-01-20,,22,Under Review,Service Center
1621,PERM-2023-01621,S1,R1,2023-10-18,2023-10-20,2,Completed,Mobile App
1622,PERM-2023-01622,S2,R1,2023-04-16,,18,Under Review,Service Center
1623,PERM-2024-01623,S1,R2,2024-10-31,2024-11-03,3,Completed,Online Portal
1624,PERM-2023-01624,S2,R1,2023-01-02,2023-01-04,2,Completed,Mobile App
1625,PERM-2024-01625,S5,R1,2024-08-11,2024-08-21,10,Completed,Online Portal
1626,PERM-2024-01626,S1,R2,2024-10-05,2024-10-06,1,Completed,Online Portal
1627,PERM-2023-01627,S3,R1,2023-03-31,2023-04-02,2,Completed,Mobile App
1628,PERM-2023-01628,S1,R2,2023-12-16,2023-12-19,3,Completed,Mobile App
1629,PERM-2025-01629,S2,R1,2025-11-28,2025-12-01,3,Completed,Mobile App
1630,PERM-2025-01630,S1,R1,2025-06-27,2025-06-28,1,Completed,Mobile App
1631,PERM-2023-01631,S5,R2,2023-06-08,2023-06-17,9,Completed,Mobile App
1632,PERM-2025-01632,S3,R1,2025-08-16,2025-08-19,3,Completed,Online Portal
1633,PERM-2023-01633,S2,R5,2023-11-08,2023-11-11,3,Completed,Online Portal
1634,PERM-2024-01634,S3,R1,2024-03-20,2024-03-22,2,Completed,Mobile App
1635,PERM-2023-01635,S2,R1,2023-10-25,2023-10-26,1,Completed,Online Portal
1636,PERM-2025-01636,S5,R2,2025-08-09,,11,Under Review,Online Portal
1637,PERM-2023-01637,S2,R1,2023-02-05,2023-02-08,3,Completed,Online Portal
1638,PERM-2024-01638,S5,R4,2024-07-12,2024-07-23,11,Completed,Mobile App
1639,PERM-2025-01639,S2,R1,2025-06-09,2025-06-10,1,Completed,Online Portal
1640,PERM-2023-01640,S1,R1,2023-05-21,2023-05-23,2,Completed,Mobile App
1641,PERM-2025-01641,S2,R1,2025-06-05,2025-06-06,1,Completed,Mobile App
1642,PERM-2024-01642,S1,R1,2024-12-26,2024-12-28,2,Completed,Online Portal
1643,PERM-2025-01643,S2,R3,2025-11-15,2025-11-18,3,Completed,Mobile App
1644,PERM-2024-01644,S2,R3,2024-06-04,2024-06-05,1,Completed,Mobile App
1645,PERM-2023-01645,S2,R1,2023-01-10,2023-01-13,3,Completed,Mobile App
1646,PERM-2025-01646,S1,R1,2025-09-10,2025-09-12,2,Completed,Mobile App
1647,PERM-2024-01647,S1,R3,2024-01-13,2024-01-16,3,Completed,Online Portal
1648,PERM-2024-01648,S2,R4,2024-11-12,,1,Under Review,Mobile App
1649,PERM-2024-01649,S5,R1,2024-08-06,2024-08-16,10,Completed,Online Portal
1650,PERM-2023-01650,S2,R1,2023-06-01,2023-06-23,22,Completed,Service Center
1651,PERM-2024-01651,S2,R1,2024-12-20,2025-01-14,25,Completed,Service Center
1652,PERM-2025-01652,S2,R3,2025-12-08,2025-12-09,1,Completed,Mobile App
1653,PERM-2025-01653,S2,R1,2025-05-08,2025-05-09,1,Completed,Online Portal
1654,PERM-2023-01654,S1,R1,2023-02-19,2023-02-21,2,Completed,Online Portal
1655,PERM-2024-01655,S2,R2,2024-10-25,2024-10-26,1,Completed,Online Portal
1656,PERM-2024-01656,S1,R1,2024-06-14,2024-06-15,1,Completed,Online Portal
1657,PERM-2025-01657,S5,R1,2025-12-19,2025-12-29,10,Completed,Online Portal
1658,PERM-2025-01658,S1,R1,2025-05-06,2025-05-09,3,Completed,Mobile App
1659,PERM-2023-01659,S2,R1,2023-05-26,2023-05-28,2,Completed,Online Portal
1660,PERM-2025-01660,S1,R1,2025-07-03,2025-07-20,17,Rejected,Kiosk
1661,PERM-2025-01661,S1,R1,2025-09-19,2025-09-20,1,Completed,Online Portal
1662,PERM-2023-01662,S3,R1,2023-08-30,,14,Under Review,Service Center
1663,PERM-2024-01663,S1,R2,2024-08-03,,22,Under Review,Service Center
1664,PERM-2024-01664,S1,R3,2024-11-17,2024-11-20,3,Completed,Mobile App
1665,PERM-2024-01665,S2,R2,2024-04-27,2024-04-29,2,Completed,Mobile App
1666,PERM-2024-01666,S1,R1,2024-11-03,2024-11-04,1,Completed,Online Portal
1667,PERM-2024-01667,S1,R1,2024-09-22,2024-09-25,3,Completed,Mobile App
1668,PERM-2024-01668,S3,R1,2024-10-22,2024-10-23,1,Completed,Online Portal
1669,PERM-2024-01669,S3,R1,2024-10-23,2024-10-25,2,Completed,Online Portal
1670,PERM-2025-01670,S4,R1,2025-03-15,2025-03-16,1,Completed,Mobile App
1671,PERM-2024-01671,S3,R2,2024-02-23,2024-02-24,1,Completed,Online Portal
1672,PERM-2025-01672,S2,R1,2025-09-14,2025-09-16,2,Completed,Mobile App
1673,PERM-2024-01673,S1,R1,2024-10-11,2024-10-13,2,Completed,Online Portal
1674,PERM-2025-01674,S3,R1,2025-08-26,2025-08-27,1,Completed,Online Portal
1675,PERM-2024-01675,S3,R2,2024-08-12,2024-08-13,1,Completed,Online Portal
1676,PERM-2024-01676,S3,R1,2024-05-23,2024-05-26,3,Completed,Online Portal
1677,PERM-2024-01677,S2,R2,2024-03-16,,3,Under Review,Online Portal
1678,PERM-2025-01678,S1,R1,2025-07-09,2025-07-12,3,Completed,Online Portal
1679,PERM-2025-01679,S3,R3,2025-02-08,2025-02-10,2,Completed,Online Portal
1680,PERM-2023-01680,S2,R3,2023-09-20,2023-10-15,25,Rejected,Service Center
1681,PERM-2024-01681,S5,R1,2024-09-28,2024-10-07,9,Completed,Online Portal
1682,PERM-2024-01682,S1,R1,2024-04-03,,1,Under Review,Mobile App
1683,PERM-2025-01683,S1,R1,2025-09-25,2025-09-27,2,Completed,Online Portal
1684,PERM-2024-01684,S1,R1,2024-11-30,2024-12-12,12,Completed,Service Center
1685,PERM-2023-01685,S3,R2,2023-10-29,2023-10-30,1,Completed,Online Portal
1686,PERM-2024-01686,S1,R3,2024-07-07,2024-07-09,2,Completed,Online Portal
1687,PERM-2023-01687,S1,R2,2023-10-15,2023-10-17,2,Completed,Mobile App
1688,PERM-2024-01688,S5,R3,2024-09-12,2024-09-22,10,Completed,Online Portal
1689,PERM-2025-01689,S1,R1,2025-10-02,2025-10-05,3,Completed,Mobile App
1690,PERM-2023-01690,S3,R1,2023-02-05,2023-02-07,2,Completed,Online Portal
1691,PERM-2025-01691,S2,R2,2025-01-13,2025-01-29,16,Completed,Kiosk
1692,PERM-2023-01692,S3,R1,2023-12-19,2023-12-20,1,Completed,Online Portal
1693,PERM-2023-01693,S2,R2,2023-03-14,2023-03-17,3,Completed,Online Portal
1694,PERM-2024-01694,S4,R1,2024-10-09,2024-10-10,1,Completed,Mobile App
1695,PERM-2025-01695,S5,R1,2025-12-29,,9,Under Review,Online Portal
1696,PERM-2024-01696,S1,R5,2024-02-29,2024-03-22,22,Completed,Service Center
1697,PERM-2025-01697,S1,R1,2025-09-25,2025-09-28,3,Completed,Online Portal
1698,PERM-2024-01698,S1,R5,2024-12-08,2024-12-10,2,Completed,Mobile App
1699,PERM-2024-01699,S2,R5,2024-07-14,,2,Under Review,Online Portal
1700,PERM-2025-01700,S4,R2,2025-04-07,2025-05-01,24,Rejected,Service Center
1701,PERM-2025-01701,S2,R2,2025-08-13,2025-08-15,2,Completed,Mobile App
1702,PERM-2024-01702,S2,R2,2024-05-31,2024-06-03,3,Completed,Online Portal
1703,PERM-2024-01703,S1,R3,2024-03-03,2024-03-06,3,Completed,Online Portal
1704,PERM-2023-01704,S3,R1,2023-06-09,2023-06-10,1,Completed,Online Portal
1705,PERM-2023-01705,S5,R1,2023-05-29,2023-06-19,21,Rejected,Kiosk
1706,PERM-2025-01706,S1,R2,2025-02-14,2025-02-17,3,Completed,Online Portal
1707,PERM-2023-01707,S2,R1,2023-03-08,2023-03-11,3,Completed,Online Portal
1708,PERM-2025-01708,S1,R1,2025-10-10,2025-10-12,2,Completed,Online Portal
1709,PERM-2024-01709,S2,R1,2024-01-16,2024-01-19,3,Completed,Online Portal
1710,PERM-2023-01710,S2,R2,2023-02-27,2023-03-01,2,Completed,Mobile App
1711,PERM-2023-01711,S1,R3,2023-12-08,2024-01-01,24,Completed,Kiosk
1712,PERM-2024-01712,S2,R1,2024-12-27,2024-12-28,1,Completed,Mobile App
1713,PERM-2025-01713,S2,R4,2025-02-08,,24,Under Review,Service Center
1714,PERM-2024-01714,S2,R2,2024-09-05,2024-09-08,3,Completed,Mobile App
1715,PERM-2023-01715,S2,R3,2023-12-20,2023-12-21,1,Completed,Online Portal
1716,PERM-2023-01716,S1,R2,2023-04-26,2023-04-27,1,Completed,Online Portal
1717,PERM-2024-01717,S3,R2,2024-10-23,2024-10-24,1,Completed,Mobile App
1718,PERM-2024-01718,S2,R1,2024-03-28,,14,Under Review,Kiosk
1719,PERM-2023-01719,S2,R3,2023-10-14,2023-11-04,21,Rejected,Service Center
1720,PERM-2025-01720,S1,R1,2025-10-13,2025-10-15,2,Completed,Online Portal
1721,PERM-2023-01721,S3,R3,2023-11-07,2023-11-10,3,Completed,Online Portal
1722,PERM-2023-01722,S5,R5,2023-07-27,,11,Under Review,Online Portal
1723,PERM-2024-01723,S1,R1,2024-09-09,2024-09-23,14,Rejected,Service Center
1724,PERM-2024-01724,S2,R1,2024-03-21,2024-04-04,14,Completed,Service Center
1725,PERM-2024-01725,S1,R2,2024-10-31,,1,Under Review,Mobile App
1726,PERM-2024-01726,S2,R1,2024-09-24,2024-09-27,3,Completed,Online Portal
1727,PERM-2023-01727,S1,R3,2023-02-24,2023-02-27,3,Completed,Mobile App
1728,PERM-2025-01728,S2,R1,2025-06-30,2025-07-01,1,Completed,Online Portal
1729,PERM-2025-01729,S2,R1,2025-11-01,2025-11-02,1,Completed,Online Portal
1730,PERM-2024-01730,S2,R5,2024-10-18,,2,Under Review,Mobile App
1731,PERM-2025-01731,S2,R2,2025-09-06,2025-09-09,3,Completed,Online Portal
1732,PERM-2024-01732,S2,R3,2024-05-29,2024-05-30,1,Completed,Online Portal
1733,PERM-2023-01733,S2,R1,2023-08-25,2023-09-14,20,Completed,Service Center
1734,PERM-2023-01734,S1,R2,2023-12-14,2023-12-17,3,Completed,Mobile App
1735,PERM-2024-01735,S1,R2,2024-09-18,2024-09-19,1,Completed,Online Portal
1736,PERM-2024-01736,S4,R2,2024-09-21,2024-09-22,1,Completed,Mobile App
1737,PERM-2023-01737,S1,R2,2023-12-30,2024-01-01,2,Completed,Online Portal
1738,PERM-2023-01738,S2,R2,2023-11-17,2023-11-19,2,Completed,Mobile App
1739,PERM-2023-01739,S5,R1,2023-10-13,2023-10-22,9,Completed,Mobile App
1740,PERM-2023-01740,S1,R1,2023-05-29,2023-05-30,1,Completed,Mobile App
1741,PERM-2024-01741,S2,R2,2024-02-10,2024-02-11,1,Completed,Mobile App
1742,PERM-2025-01742,S2,R1,2025-09-04,2025-09-07,3,Completed,Online Portal
1743,PERM-2024-01743,S4,R2,2024-03-31,2024-04-01,1,Completed,Online Portal
1744,PERM-2025-01744,S5,R1,2025-03-10,2025-03-21,11,Completed,Online Portal
1745,PERM-2025-01745,S2,R2,2025-10-09,2025-10-12,3,Completed,Online Portal
1746,PERM-2025-01746,S1,R2,2025-02-22,2025-02-25,3,Completed,Mobile App
1747,PERM-2024-01747,S2,R1,2024-04-04,2024-04-06,2,Completed,Online Portal
1748,PERM-2025-01748,S2,R1,2025-01-07,2025-01-08,1,Completed,Online Portal
1749,PERM-2024-01749,S2,R1,2024-05-23,2024-05-25,2,Completed,Online Portal
1750,PERM-2024-01750,S1,R2,2024-04-25,2024-05-20,25,Rejected,Kiosk
1751,PERM-2023-01751,S1,R3,2023-04-24,2023-04-25,1,Completed,Online Portal
1752,PERM-2025-01752,S3,R1,2025-01-18,2025-01-20,2,Completed,Mobile App
1753,PERM-2023-01753,S2,R2,2023-12-27,2023-12-30,3,Completed,Online Portal
1754,PERM-2023-01754,S2,R1,2023-12-07,2023-12-08,1,Completed,Online Portal
1755,PERM-2025-01755,S2,R1,2025-02-08,2025-02-09,1,Completed,Online Portal
1756,PERM-2025-01756,S3,R4,2025-01-30,2025-02-01,2,Completed,Mobile App
1757,PERM-2025-01757,S2,R1,2025-08-26,2025-08-28,2,Completed,Mobile App
1758,PERM-2024-01758,S1,R1,2024-03-24,2024-04-10,17,Rejected,Service Center
1759,PERM-2025-01759,S1,R1,2025-04-14,2025-04-16,2,Completed,Online Portal
1760,PERM-2023-01760,S1,R1,2023-11-07,2023-11-08,1,Completed,Online Portal
1761,PERM-2023-01761,S5,R1,2023-09-19,2023-10-21,32,Rejected,Service Center
1762,PERM-2024-01762,S2,R1,2024-02-10,2024-02-11,1,Completed,Online Portal
1763,PERM-2023-01763,S2,R2,2023-05-23,2023-05-26,3,Completed,Mobile App
1764,PERM-2023-01764,S2,R1,2023-12-08,2023-12-11,3,Completed,Mobile App
1765,PERM-2023-01765,S2,R1,2023-09-01,2023-09-02,1,Completed,Online Portal
1766,PERM-2024-01766,S3,R1,2024-05-04,2024-05-05,1,Completed,Mobile App
1767,PERM-2023-01767,S2,R1,2023-01-12,2023-01-14,2,Completed,Online Portal
1768,PERM-2024-01768,S1,R2,2024-07-14,2024-07-17,3,Completed,Online Portal
1769,PERM-2023-01769,S1,R5,2023-02-11,2023-02-12,1,Completed,Online Portal
1770,PERM-2024-01770,S2,R1,2024-11-08,2024-11-25,17,Rejected,Service Center
1771,PERM-2024-01771,S5,R3,2024-08-16,2024-08-25,9,Completed,Online Portal
1772,PERM-2023-01772,S2,R2,2023-05-14,2023-05-17,3,Completed,Mobile App
1773,PERM-2025-01773,S3,R2,2025-12-26,2026-01-19,24,Completed,Service Center
1774,PERM-2025-01774,S3,R1,2025-10-27,2025-10-30,3,Completed,Mobile App
1775,PERM-2025-01775,S1,R1,2025-08-05,2025-08-08,3,Completed,Mobile App
1776,PERM-2023-01776,S1,R1,2023-03-14,2023-03-16,2,Completed,Online Portal
1777,PERM-2024-01777,S1,R2,2024-02-03,2024-02-05,2,Completed,Online Portal
1778,PERM-2024-01778,S2,R1,2024-07-31,2024-08-01,1,Completed,Online Portal
1779,PERM-2025-01779,S1,R4,2025-05-08,2025-05-09,1,Rejected,Mobile App
1780,PERM-2023-01780,S2,R1,2023-05-10,2023-06-04,25,Rejected,Kiosk
1781,PERM-2025-01781,S2,R1,2025-07-19,2025-08-01,13,Rejected,Service Center
1782,PERM-2023-01782,S2,R2,2023-09-23,2023-10-08,15,Completed,Service Center
1783,PERM-2025-01783,S1,R1,2025-03-03,2025-03-21,18,Rejected,Service Center
1784,PERM-2023-01784,S2,R1,2023-09-10,2023-09-13,3,Completed,Online Portal
1785,PERM-2025-01785,S2,R2,2025-04-01,2025-04-04,3,Completed,Mobile App
1786,PERM-2023-01786,S2,R4,2023-06-13,,15,Under Review,Service Center
1787,PERM-2023-01787,S3,R2,2023-04-05,2023-04-08,3,Completed,Online Portal
1788,PERM-2025-01788,S1,R2,2025-04-12,2025-05-04,22,Completed,Kiosk
1789,PERM-2023-01789,S3,R2,2023-12-02,2023-12-04,2,Completed,Online Portal
1790,PERM-2025-01790,S2,R4,2025-04-01,2025-04-04,3,Completed,Mobile App
1791,PERM-2023-01791,S2,R1,2023-08-26,2023-08-29,3,Completed,Mobile App
1792,PERM-2024-01792,S2,R1,2024-01-16,2024-02-04,19,Completed,Kiosk
1793,PERM-2025-01793,S2,R1,2025-06-17,2025-06-18,1,Completed,Online Portal
1794,PERM-2024-01794,S1,R1,2024-04-27,2024-04-30,3,Completed,Mobile App
1795,PERM-2025-01795,S2,R2,2025-06-20,2025-06-22,2,Completed,Mobile App
1796,PERM-2025-01796,S2,R2,2025-11-14,2025-11-17,3,Completed,Online Portal
1797,PERM-2024-01797,S2,R2,2024-04-26,2024-04-27,1,Completed,Mobile App
1798,PERM-2025-01798,S2,R1,2025-07-05,2025-07-08,3,Completed,Mobile App
1799,PERM-2025-01799,S4,R2,2025-09-20,2025-09-22,2,Completed,Mobile App
1800,PERM-2025-01800,S2,R1,2025-08-21,2025-08-24,3,Completed,Online Portal
1801,PERM-2024-01801,S1,R2,2024-06-20,2024-06-21,1,Completed,Online Portal
1802,PERM-2025-01802,S2,R2,2025-11-01,,2,Under Review,Mobile App
1803,PERM-2023-01803,S3,R1,2023-05-08,2023-05-09,1,Completed,Online Portal
1804,PERM-2023-01804,S3,R1,2023-04-02,2023-04-05,3,Completed,Online Portal
1805,PERM-2024-01805,S2,R1,2024-06-26,2024-07-15,19,Rejected,Kiosk
1806,PERM-2025-01806,S4,R3,2025-04-25,2025-04-26,1,Completed,Mobile App
1807,PERM-2025-01807,S1,R4,2025-09-15,2025-09-16,1,Completed,Mobile App
1808,PERM-2024-01808,S2,R2,2024-03-22,2024-03-25,3,Completed,Online Portal
1809,PERM-2024-01809,S4,R1,2024-01-25,2024-01-28,3,Completed,Online Portal
1810,PERM-2024-01810,S4,R1,2024-11-02,2024-11-03,1,Completed,Online Portal
1811,PERM-2023-01811,S2,R2,2023-02-12,2023-02-15,3,Completed,Online Portal
1812,PERM-2023-01812,S3,R2,2023-09-11,2023-09-12,1,Completed,Mobile App
1813,PERM-2025-01813,S1,R1,2025-12-19,2025-12-20,1,Completed,Mobile App
1814,PERM-2024-01814,S3,R1,2024-10-24,2024-10-26,2,Completed,Online Portal
1815,PERM-2024-01815,S2,R2,2024-04-11,2024-04-13,2,Completed,Online Portal
1816,PERM-2023-01816,S1,R1,2023-10-14,2023-10-17,3,Completed,Online Portal
1817,PERM-2025-01817,S1,R1,2025-10-07,2025-10-09,2,Completed,Online Portal
1818,PERM-2025-01818,S2,R1,2025-02-16,2025-02-19,3,Completed,Online Portal
1819,PERM-2023-01819,S1,R1,2023-12-11,2023-12-24,13,Rejected,Service Center
1820,PERM-2024-01820,S2,R3,2024-10-03,2024-10-06,3,Completed,Mobile App
1821,PERM-2024-01821,S1,R4,2024-01-17,2024-01-18,1,Completed,Mobile App
1822,PERM-2024-01822,S1,R2,2024-11-20,2024-11-23,3,Completed,Online Portal
1823,PERM-2025-01823,S2,R1,2025-12-15,,23,Under Review,Service Center
1824,PERM-2024-01824,S2,R1,2024-04-01,2024-04-03,2,Completed,Mobile App
1825,PERM-2025-01825,S2,R1,2025-09-09,2025-09-12,3,Completed,Mobile App
1826,PERM-2023-01826,S2,R1,2023-03-24,2023-03-26,2,Completed,Online Portal
1827,PERM-2023-01827,S4,R2,2023-05-29,2023-06-16,18,Rejected,Kiosk
1828,PERM-2023-01828,S3,R1,2023-07-09,2023-07-30,21,Rejected,Service Center
1829,PERM-2025-01829,S2,R1,2025-06-01,2025-06-24,23,Completed,Service Center
1830,PERM-2023-01830,S2,R1,2023-09-20,2023-09-21,1,Completed,Online Portal
1831,PERM-2024-01831,S1,R1,2024-02-04,2024-02-05,1,Completed,Online Portal
1832,PERM-2025-01832,S1,R1,2025-02-02,2025-02-04,2,Completed,Online Portal
1833,PERM-2024-01833,S2,R1,2024-08-31,2024-09-01,1,Rejected,Online Portal
1834,PERM-2025-01834,S3,R5,2025-02-23,2025-03-16,21,Rejected,Service Center
1835,PERM-2023-01835,S1,R1,2023-04-11,2023-04-13,2,Completed,Online Portal
1836,PERM-2025-01836,S1,R1,2025-03-30,2025-04-02,3,Completed,Online Portal
1837,PERM-2025-01837,S1,R3,2025-03-30,,2,Under Review,Online Portal
1838,PERM-2024-01838,S3,R5,2024-02-24,,1,Under Review,Online Portal
1839,PERM-2023-01839,S2,R2,2023-05-04,2023-05-06,2,Completed,Online Portal
1840,PERM-2024-01840,S1,R3,2024-02-26,2024-02-28,2,Completed,Mobile App
1841,PERM-2025-01841,S2,R1,2025-12-22,2025-12-24,2,Completed,Mobile App
1842,PERM-2025-01842,S2,R1,2025-02-06,2025-02-09,3,Completed,Online Portal
1843,PERM-2024-01843,S2,R1,2024-04-27,2024-04-28,1,Completed,Online Portal
1844,PERM-2024-01844,S1,R2,2024-06-02,2024-06-05,3,Completed,Online Portal
1845,PERM-2023-01845,S3,R2,2023-06-04,2023-06-06,2,Completed,Online Portal
1846,PERM-2023-01846,S2,R1,2023-04-02,2023-04-04,2,Completed,Mobile App
1847,PERM-2025-01847,S2,R1,2025-09-08,2025-09-09,1,Completed,Mobile App
1848,PERM-2024-01848,S1,R2,2024-03-30,2024-04-01,2,Completed,Mobile App
1849,PERM-2024-01849,S2,R1,2024-08-20,2024-08-22,2,Completed,Mobile App
1850,PERM-2024-01850,S2,R2,2024-05-24,2024-05-27,3,Completed,Online Portal
1851,PERM-2024-01851,S2,R2,2024-01-21,2024-02-10,20,Rejected,Kiosk
1852,PERM-2024-01852,S1,R2,2024-02-09,2024-03-03,23,Completed,Service Center
1853,PERM-2023-01853,S3,R2,2023-09-03,,16,Under Review,Service Center
1854,PERM-2025-01854,S1,R3,2025-01-11,2025-01-12,1,Completed,Online Portal
1855,PERM-2024-01855,S2,R1,2024-10-22,,22,Under Review,Service Center
1856,PERM-2024-01856,S3,R2,2024-10-11,2024-10-28,17,Rejected,Service Center
1857,PERM-2025-01857,S2,R2,2025-06-19,2025-07-05,16,Completed,Service Center
1858,PERM-2023-01858,S2,R1,2023-03-06,2023-03-07,1,Completed,Online Portal
1859,PERM-2025-01859,S2,R1,2025-11-02,2025-11-04,2,Completed,Mobile App
1860,PERM-2023-01860,S2,R1,2023-08-01,2023-08-13,12,Rejected,Kiosk
1861,PERM-2023-01861,S3,R1,2023-08-30,2023-09-01,2,Rejected,Mobile App
1862,PERM-2024-01862,S1,R2,2024-05-07,2024-05-08,1,Completed,Mobile App
1863,PERM-2023-01863,S2,R3,2023-12-04,2023-12-20,16,Completed,Service Center
1864,PERM-2023-01864,S2,R1,2023-06-22,2023-06-24,2,Completed,Online Portal
1865,PERM-2024-01865,S2,R1,2024-11-02,2024-11-05,3,Completed,Mobile App
1866,PERM-2023-01866,S2,R5,2023-06-13,2023-06-16,3,Rejected,Online Portal
1867,PERM-2024-01867,S2,R1,2024-04-09,2024-04-27,18,Completed,Service Center
1868,PERM-2025-01868,S3,R1,2025-09-21,2025-09-22,1,Completed,Online Portal
1869,PERM-2024-01869,S5,R2,2024-05-11,2024-05-20,9,Completed,Mobile App
1870,PERM-2024-01870,S2,R1,2024-11-30,2024-12-01,1,Rejected,Mobile App
1871,PERM-2024-01871,S2,R1,2024-01-30,2024-02-01,2,Completed,Mobile App
1872,PERM-2024-01872,S4,R1,2024-12-03,2024-12-04,1,Completed,Mobile App
1873,PERM-2023-01873,S1,R1,2023-11-04,2023-11-18,14,Completed,Service Center
1874,PERM-2023-01874,S1,R2,2023-07-02,2023-07-15,13,Completed,Service Center
1875,PERM-2024-01875,S2,R1,2024-09-20,2024-09-23,3,Completed,Online Portal
1876,PERM-2024-01876,S3,R1,2024-05-24,2024-05-26,2,Completed,Online Portal
